Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Daily_Return,MA_7,MA_30,MA_90,Price_Range,Log_Return,Volatility_30d,RSI_14,EMA_7,EMA_21,Volume_MA_7,Volume_MA_30,VWAP,Rolling_Std,Cumulative_Return
Bitcoin,BTC,921.47998046875,861.719970703125,867.3200073242188,913.9500122070312,44754200.0,11195636163.8,0.05235587781049311,880.1185651506696,766.8776652018229,599.8045544094509,59.760009765625,0.05103134400151217,0.09787168477906906,68.87856709138113,866.932700008454,819.2385556234111,64368726.85714286,24245329.6,841.7832449803669,107.21761640671822,6.323163516396221
Bitcoin,BTC,928.52001953125,851.1699829101562,919.5999755859376,863.219970703125,39623500.0,10578653197.5,-0.0555063633966173,870.0742710658482,765.8989969889323,607.8345540364584,77.35003662109375,-0.0571063293810212,0.09845943308095456,61.2232861781837,866.0045176821218,823.2368660852032,59615156.0,25566112.933333334,842.890698042539,106.15943208297371,5.9721877044389
Bitcoin,BTC,861.2899780273438,806.0499877929688,860.1900024414062,841.2000122070312,45580900.0,10312375950.0,-0.02550909298143056,854.0614188058036,764.8523315429687,615.5674429999458,55.239990234375,-0.025840090997942548,0.09848948069276106,57.91510957287426,859.8033913133492,824.8698793690057,53903042.28571428,27085476.266666666,842.7958587994935,105.22180257680478,5.819842612983812
Bitcoin,BTC,855.6900024414062,825.6599731445312,843.1699829101562,833.27001953125,20829800.0,10218535832.2,-0.009427000191043255,858.528564453125,763.4239990234375,623.2421098497178,30.030029296875,-0.009471715600676852,0.09851745464630757,57.29565693025497,853.1700483678244,825.6335284746643,45262771.428571425,27779802.933333334,842.5577705653116,103.94237253644629,5.764978955559371
Bitcoin,BTC,872.8099975585938,830.8599853515625,833.1199951171875,860.9000244140625,28107200.0,10561305975.0,0.033158525130132066,861.125714983259,768.5883341471355,631.1826656765408,41.95001220703125,0.032620639283358434,0.09130339847257284,58.085791547009336,855.102542379384,828.8395735600642,38681571.428571425,28716709.6,843.1562019368705,104.83434993857801,5.9561371551319695
Bitcoin,BTC,866.1599731445312,835.6300048828125,860.2899780273438,835.6300048828125,19149300.0,10255185612.0,-0.029353024526220683,859.5214320591518,773.7053344726562,638.7345545450846,30.52996826171875,-0.02979244479584771,0.09123270181180403,53.03439640804988,850.2344080052411,829.4568854984959,32845957.14285714,29355019.6,842.9925486023799,104.21286042730277,5.781306515135847
Bitcoin,BTC,842.9099731445312,797.6300048828125,834.489990234375,814.6400146484375,39031700.0,10000663202.0,-0.025118760829224374,851.8300083705357,783.4366678873698,645.8703325059679,45.27996826171875,-0.025439621381932218,0.07910192133735526,49.63069299950918,841.3358096660402,828.1098972393997,33868085.71428572,30656076.266666666,841.7892552325177,92.99245405228942,5.636087259501712
Bitcoin,BTC,841.489990234375,816.0700073242188,816.0700073242188,840.0,18052700.0,10315662000.0,0.031130296690013104,841.2657209123884,788.3713338216146,653.2635547214085,25.41998291015625,0.03065557599246376,0.0541612366622307,48.18325621195746,841.0018572495301,829.1908156721815,30053585.714285713,31257832.933333334,841.754809585987,91.89221661624266,5.811540328060803
Bitcoin,BTC,870.9600219726562,825.530029296875,839.6599731445312,870.9600219726562,24365700.0,10699504086.0,0.03685716901506697,842.3714425223214,796.5593343098958,660.9163326687283,45.42999267578125,0.03619418496365381,0.05066722666467708,43.66559221680267,848.4913984303116,832.988016244952,27873900.0,32070022.933333334,842.4944467698343,87.71133307476411,6.0257372521700185
Bitcoin,BTC,886.3900146484375,853.8699951171875,871.3900146484375,870.2000122070312,27652700.0,10694453430.0,-0.0008726115395097933,846.5142996651786,805.3773356119792,668.4323328653971,32.52001953125,-0.000872992486587903,0.05005937875104995,41.25166214730538,853.9185518744915,836.3709249687773,25312728.57142857,32991779.6,843.2685120053303,80.89003380104948,6.020479124309721
Bitcoin,BTC,881.2000122070312,855.9299926757812,869.6500244140625,863.9099731445312,18997300.0,10620283205.2,-0.007228268184629183,850.8914358956473,813.6016682942708,675.657777065701,25.27001953125,-0.00725451868871738,0.05018692470792797,59.3834246174642,856.4164071920014,838.8744748029368,25050942.85714286,33625022.93333333,843.657242376833,73.28060612983272,5.976961486599248
Bitcoin,BTC,870.1500244140625,837.3599853515625,867.2100219726562,845.5900268554688,18453700.0,10399573174.0,-0.021205851140229437,848.7042933872768,819.3410034179688,682.8506663004557,32.7900390625,-0.021433925302584683,0.04827520937701467,50.46669089625732,853.7098121078683,839.4849795349851,23671871.42857143,34240146.266666666,843.6919647995076,68.50942912010885,5.85021493104354
Bitcoin,BTC,851.5700073242188,819.3200073242188,845.4600219726562,822.0399780273438,15607100.0,10113558120.0,-0.02785043352001393,846.7628609793527,824.5563354492188,689.9101104736328,32.25,-0.028245611379828763,0.04860142951274205,46.20373190020558,845.7923535877371,837.8990703070176,23165842.85714286,34760382.93333333,843.3679132075944,62.05158237277467,5.68728390902872
Bitcoin,BTC,822.4299926757812,783.5800170898438,822.4299926757812,797.0700073242188,34912000.0,9810138292.5,-0.0303756159926013,844.2528599330357,828.3850016276042,696.7962215847439,38.8499755859375,-0.03084651546082368,0.04899301166304076,39.188499629538384,833.6117670218575,834.1873373085813,22577314.285714287,35924116.266666666,841.8681291644722,56.23682438986958,5.514529156967163
Bitcoin,BTC,861.4500122070312,792.9600219726562,796.239990234375,853.6099853515625,24303900.0,10509539618.8,0.07093477048164143,846.1971435546875,831.4393351236979,704.0981102837457,68.489990234375,0.06853188436491223,0.04604570647319198,41.1607837863791,838.6113216042838,835.953032585216,23470342.85714286,36734246.266666666,842.1270818018502,54.980133240094915,5.905701017030949
Bitcoin,BTC,897.02001953125,844.8599853515625,853.6799926757812,885.280029296875,32224300.0,10902798632.0,0.037101304446748085,848.2428588867188,836.4463358561198,711.7284439086914,52.1600341796875,0.036429614395759306,0.04576431112216689,53.4227111533004,850.2784985274316,840.4373050135486,24593000.0,36246299.6,843.3530650123455,52.69342293590117,6.124810228435284
Bitcoin,BTC,893.0,757.1099853515625,884.5999755859375,771.3900146484375,49233600.0,9503544084.75,-0.12864857545571595,834.1271449497768,837.8983357747396,718.0284440782335,135.8900146484375,-0.137709911006467,0.05201052549604731,41.57148885050744,830.556377557683,834.1602786167202,27675985.714285713,36803892.93333333,840.3593649027447,50.13529244718581,5.336862117610487
Bitcoin,BTC,832.5,766.97998046875,774.02001953125,812.510009765625,44875500.0,10013251363.5,0.053306361679996694,826.7842930385044,840.1470031738281,724.8344441731771,65.52001953125,0.0519341326028687,0.052687706068886925,47.679512810394804,826.0447856096686,832.1920723575297,31372871.42857143,37666032.93333333,839.3419490517465,47.257524537379545,5.621350819888105
Bitcoin,BTC,836.8699951171875,809.8499755859375,809.9600219726562,826.0,17984400.0,10182659550.0,0.016602860361395688,823.9857177734375,842.4760030110677,731.7455552842882,27.02001953125,0.016466539681433977,0.052700630610152635,45.97164918893618,826.0335892072515,831.6291566886633,31305828.57142857,37575256.266666666,839.1494285920564,44.62235778958166,5.714681322593124
Bitcoin,BTC,830.5,799.0599975585938,826.02001953125,819.030029296875,29918200.0,10100339387.2,-0.008438221190223971,823.5557250976562,844.6433369954427,738.5550001356337,31.44000244140625,-0.008474024531932772,0.05273706349796857,47.999424485324816,824.2826992296573,830.483781471228,33350271.42857143,37875952.93333333,838.677789103176,41.657905343590485,5.666459577561442
Bitcoin,BTC,831.8699951171875,812.5999755859375,818.4299926757812,829.9199829101562,17107900.0,10238411820.0,0.013296159144042807,828.2485787527902,846.5940022786458,745.4849999321832,19.27001953125,0.013208541021886629,0.052646478620459305,51.88744125942507,825.692020149782,830.4325270565852,30806828.57142857,37696569.6,838.5619463641577,39.41997249647603,5.741801725887984
Bitcoin,BTC,853.52001953125,827.1099853515625,828.6099853515625,832.5800170898438,19668700.0,10275202812.0,0.003205169455445578,825.2442975725446,847.6003356933594,752.3464445326064,26.4100341796875,0.003200043849197237,0.05219756585871119,49.0290014423325,827.4140193847975,830.627753423245,30144657.14285714,37069209.6,838.472339974868,38.63003600348154,5.760205173399025
Bitcoin,BTC,844.719970703125,820.6699829101562,832.9000244140625,825.3699951171875,11300900.0,10190038654.2,-0.008659854698240044,816.6857212611607,847.8220031738281,758.9716666327582,24.04998779296875,-0.008697569132141213,0.05212628738344274,43.638542030929266,826.903013317895,830.1497753954217,27155600.0,36185569.6,838.3605347060404,38.47737769457782,5.7103226335653385
Bitcoin,BTC,826.47998046875,807.219970703125,824.0800170898438,823.8300170898438,13940100.0,10174774202.2,-0.0018658032596945429,824.1771501813616,846.6326700846354,765.400444539388,19.260009765625,-0.001867546038722405,0.05132711386918282,43.54376138109999,826.1347642608822,829.5752519130964,22113671.42857143,35383406.266666666,838.2091786975207,38.6546690473022,5.699668294981725
Bitcoin,BTC,840.1699829101562,820.9400024414062,823.77001953125,827.9600219726562,16609700.0,10229342305.0,0.005013176015850496,826.384294782366,843.1136698404948,771.6833336724176,19.22998046875,0.0050006518886305295,0.04869914795525316,44.96428686236678,826.5910786888257,829.4284128276018,18075700.0,33507113.066666666,838.0835335661749,35.114264516468225,5.728241735376431
Bitcoin,BTC,837.3200073242188,811.9099731445312,829.9600219726562,811.9099731445312,22395100.0,10034436285.5,-0.019385052903744038,824.3714338030134,838.4010030110677,777.4111111111112,25.4100341796875,-0.019575407074468514,0.04857415619471558,45.25205134056022,822.9208023027521,827.8358274018682,18705800.0,31401426.533333335,837.6579432434504,28.72335979885345,5.6171994662907245
Bitcoin,BTC,819.8099975585938,770.5900268554688,815.5900268554688,781.5499877929688,50108700.0,9662791118.75,-0.03739329033486083,819.0171421595982,837.7193359375,782.338222249349,49.219970703125,-0.03811035178094969,0.039456515193171324,44.39956965224362,812.5780986753063,823.6280238010592,21590157.14285714,30361326.666666668,835.6882728188288,29.838054478640085,5.40715389577889
Bitcoin,BTC,783.2000122070312,654.3499755859375,783.2000122070312,712.4000244140625,113643000.0,8810607000.0,-0.08847797896354637,802.2285766601562,833.3753377278646,786.4858893500434,128.85003662109375,-0.09263952603681098,0.04140925689914503,39.56417944670704,787.5335801099953,813.5163874931504,35380885.71428572,31676906.666666668,826.5964457071817,37.56960860732882,4.928739847135508
Bitcoin,BTC,721.8200073242188,661.8699951171875,699.5700073242188,673.9199829101562,38742600.0,8337738240.0,-0.054014654948328356,779.5628574916294,827.6106709798177,790.3447781032986,59.95001220703125,-0.05552820153897232,0.04232357776614751,26.82077591686962,759.1301808100355,800.8258052583327,38105728.571428575,30968373.333333332,822.8522010667467,47.40872253999527,4.662515664962407
Bitcoin,BTC,712.27001953125,655.25,671.4600219726562,682.9000244140625,39311400.0,8451228950.0,0.013325085665405245,759.2100045340402,821.4246724446615,794.1276672363281,57.02001953125,0.013237087570915945,0.042060996229862035,22.2706373299213,740.0726417110423,790.1052797270354,42107228.571428575,31216193.333333332,819.4541744338845,53.59583606073354,4.724644085614325
Bitcoin,BTC,703.7100219726562,550.5,681.3200073242188,681.030029296875,112758000.0,8430742782.0,-0.002738314614634807,738.8100062779018,813.6606730143229,797.6910010443794,153.21002197265625,-0.0027420706564823235,0.0405511078561632,32.13523593741931,725.3119886075004,780.1893478697481,56224071.428571425,33482986.666666668,810.4415957626376,56.521043490454446,4.71170652366574
Bitcoin,BTC,712.4600219726562,636.6599731445312,683.5,672.1699829101562,72745200.0,8323817195.0,-0.0130097734396033,716.5542864118304,807.2923400878906,800.6332231309678,75.800048828125,-0.013095141765466755,0.03959934705307994,18.197067912376525,712.0264871831644,770.3694056006942,64243428.571428575,34587043.333333336,804.867714714354,61.305072027084705,4.650408289278947
Bitcoin,BTC,672.9000244140625,643.0399780273438,672.3800048828125,651.719970703125,25367600.0,8073458481.0,-0.030423870043248646,693.6700003487723,800.9763387044271,803.2056671142578,29.86004638671875,-0.030896282414070473,0.03968640061546775,11.713542504692953,696.9498580631546,759.5830933372789,64668071.428571425,33913266.666666664,802.7447252208244,67.17124782953023,4.508924871837878
Bitcoin,BTC,657.989990234375,601.9099731445312,651.0800170898438,605.239990234375,38588100.0,7500376176.0,-0.07131894457462129,668.4828578404018,793.3753377278646,805.2866668701172,56.08001708984375,-0.07398991943334911,0.04135374460299536,9.980915524690545,674.0223911059597,745.5519021461058,63022271.428571425,34505210.0,798.6659845494058,75.74546744832283,4.1873531088121405
Bitcoin,BTC,691.719970703125,541.0399780273438,601.1699829101562,661.989990234375,102506000.0,8206805878.25,0.09376445858778104,661.2814243861607,786.7450032552083,807.750777859158,150.67999267578125,0.08962537788257018,0.04485428100590885,23.17156434372272,671.0142908880636,737.9553646995848,61431271.428571425,36985170.0,791.558065385575,78.29378481901936,4.579978005975772
Bitcoin,BTC,661.8400268554688,632.8400268554688,660.9000244140625,650.9199829101562,26709200.0,8072579656.0,-0.01672231829411719,657.9957101004464,780.5880025227865,809.5153333875868,29.0,-0.01686371479330503,0.044703324423943834,21.737512847802265,665.9907138935868,730.0430572641822,59712214.28571428,37237166.666666664,789.6777994049136,81.5134891575182,4.5033901559797895
Bitcoin,BTC,665.0999755859375,584.1699829101562,651.2999877929688,616.6300048828125,40061700.0,7650358836.75,-0.052679252331506055,648.528564453125,773.9876688639323,808.5494445800781,80.92999267578125,-0.05411754444194394,0.04536035401836699,20.048220669554425,653.6505366408932,719.7327797749667,59819400.0,37271500.0,786.2758482824462,86.52382009127066,4.26615492960571
Bitcoin,BTC,656.9500122070312,607.3099975585938,614.22998046875,626.27001953125,31948400.0,7772386462.0,0.015633385615527295,640.7057059151786,766.8633361816406,809.0123338487413,49.6400146484375,0.015512443107937314,0.0449833859099663,22.296397341883548,646.8054073634823,711.2361652073561,48275171.428571425,37734690.0,783.8060491400018,89.64392481477756,4.332849374715819
Bitcoin,BTC,645.760009765625,612.5399780273438,627.1599731445312,626.5999755859375,20015100.0,7779035355.0,0.0005268590933580342,634.1957048688616,758.7180013020833,809.4097778320313,33.22003173828125,0.0005267203518352568,0.044195590006970605,21.459348285986238,641.7540494190962,703.5419661508635,40742300.0,37589670.0,782.300398286883,90.9513436335416,4.335132175809038
Bitcoin,BTC,631.77001953125,618.7000122070312,625.969970703125,623.030029296875,13897800.0,7737830115.25,-0.005697329122498318,630.0971418108259,750.4790018717448,808.3053337944879,13.07000732421875,-0.005713620810939237,0.04417017777303589,22.246390992022285,637.0730443885409,696.2226991641371,39103757.14285714,37131173.333333336,781.2481951486544,91.69642831323677,4.310433501013922
Bitcoin,BTC,627.72998046875,556.1400146484375,623.0900268554688,556.1400146484375,46905000.0,6909538974.0,-0.10736242476775426,623.0828595842634,740.2200032552083,805.9131117078994,71.5899658203125,-0.11357463128912164,0.04759520710484087,20.089703749237685,616.839786953515,683.4879096627099,40291885.71428572,38061430.0,776.338527759484,95.69752260141524,3.8476549085449068
Bitcoin,BTC,582.9600219726562,530.469970703125,556.8800048828125,574.1599731445312,47308100.0,7135603064.0,0.03240183770535743,610.5357142857143,731.1723347981771,803.4280002170138,52.49005126953125,0.031887968893048055,0.04829523450382744,28.776704989804045,606.1698335012691,673.5490063428754,32406471.42857143,39023243.333333336,771.9867938617394,98.19048021153652,3.9723259984378005
Bitcoin,BTC,614.47998046875,558.5800170898438,574.239990234375,605.4199829101562,31254000.0,7526808472.5,0.05444477363063416,604.0357142857143,723.9516682942708,801.5521111382378,55.89996337890625,0.0530143474747894,0.04966204615086515,39.24511580696897,605.9823708534909,667.3554587580827,33055728.57142857,39544806.666666664,769.6514347221758,99.23714654849192,4.188598388209829
Bitcoin,BTC,639.9099731445312,599.7000122070312,606.469970703125,605.8200073242188,31434400.0,7534325866.5,0.000660738702643382,602.4914289202009,717.5766682942708,799.4044447157119,40.2099609375,0.0006605205109333113,0.04952279118156984,37.56292257369552,605.9417799711729,661.7613268095496,31823257.14285714,39428886.666666664,767.3732938735824,100.51280677855043,4.1913659572747495
Bitcoin,BTC,607.6099853515625,538.7000122070312,606.0399780273438,546.3200073242188,57893900.0,6796971990.0,-0.09821398976702533,591.0699986049107,707.3336690266927,795.1624450683594,68.90997314453125,-0.10337802627474872,0.049867059028393716,31.672602001932148,591.0363368094344,651.2666614017922,35529757.14285714,40548553.333333336,761.8534641346675,101.82102537188815,3.779715184037109
Bitcoin,BTC,541.3800048828125,420.4100036621094,540.239990234375,538.7100219726562,126314000.0,6704461434.0,-0.013929538090385662,578.5142909458706,695.7813354492188,790.0152228461371,120.97000122070312,-0.014027464549840081,0.048942351837328944,31.780701979502084,577.9547581002398,641.0342396355072,50715314.28571428,43684876.666666664,750.3244376500253,100.58851821526534,3.7270654974102553
Bitcoin,BTC,603.7999877929688,532.5800170898438,537.0399780273438,582.6900024414062,64642700.0,7254505067.25,0.08163943248670869,572.7514299665179,689.4913350423177,785.0234456380208,71.219970703125,0.0784778831925835,0.047164317918626554,41.145232847038436,579.1385691855314,635.7302180724072,57964585.71428572,44198513.333333336,746.0062074736043,101.5924080762503,4.031341009459621
Bitcoin,BTC,594.0499877929688,566.6199951171875,581.6500244140625,578.77001953125,25540800.0,7208406719.0,-0.006727390025111024,575.9842878069196,681.7000020345052,778.8767795138889,27.42999267578125,-0.006750120917128868,0.0457152627739778,46.18840804399497,579.0464317719611,630.5520182050293,54912557.14285714,43554023.333333336,744.3212460452003,100.79237335335715,4.004220606164761
Bitcoin,BTC,584.1400146484375,545.1699829101562,579.7000122070312,549.260009765625,28076100.0,6843353923.5,-0.05098745403143956,572.4271501813616,672.4753356933594,772.4304456922744,38.97003173828125,-0.05233326026090142,0.046012427891113636,32.385382837972855,571.5998262703771,623.1618356196288,52165128.571428575,43890413.333333336,742.1845173187177,99.78926093247696,3.8000555920761925
Bitcoin,BTC,573.3800048828125,539.2899780273438,549.9199829101562,565.6099853515625,18668100.0,7049084308.0,0.02976727832946402,566.740007672991,664.0280008951823,768.0944458007813,34.09002685546875,0.02933283334304341,0.046652171017358905,36.88627287177619,570.1023660406735,617.9298492316228,50367142.85714286,43515410.0,740.9077313938855,97.65883653658959,3.913172904552961
Bitcoin,BTC,570.47998046875,553.27001953125,567.22998046875,559.7899780273438,7950760.0,6978524071.75,-0.010289788856187254,560.164289202009,655.0236673990886,762.7217793782552,17.2099609375,-0.010343094719547382,0.046423337631138185,40.42451944560805,567.524269037341,612.6444063948701,47012337.14285714,43210172.0,740.3516681876619,94.22886250123138,3.8729071816073577
Bitcoin,BTC,702.9099731445312,560.52001953125,562.5599975585938,667.760009765625,96056896.0,8326933812.0,0.1928759641584854,577.5128609793527,649.5296671549479,758.160445827908,142.38995361328125,0.176367168019429,0.059606850931315125,55.2501711511988,592.583204219412,617.6549157922115,52464193.71428572,45756445.2,737.7553831174814,88.12681169786481,4.619897888356199
Bitcoin,BTC,696.219970703125,655.6799926757812,668.239990234375,666.780029296875,55344600.0,8317230355.5,-0.0014675638768694155,595.808576311384,644.2433349609375,752.7783345540364,40.53997802734375,-0.0014686418034822785,0.059608839272954545,55.07606032763262,611.1324104887777,622.1208352017263,42325708.0,47224568.53333333,736.322332818544,81.74036019830142,4.613117893100422
Bitcoin,BTC,674.280029296875,646.280029296875,666.239990234375,665.510009765625,22461900.0,8304000851.5,-0.0019047054132518282,607.6400059291294,638.9660013834635,748.560557047526,28.0,-0.0019065216712648827,0.05960875967261612,55.39798497729718,624.7268103079896,626.0653056166261,36299879.428571425,47508628.53333333,735.7467741477922,74.53962048598267,4.604331262477465
Bitcoin,BTC,669.77001953125,649.7899780273438,664.52001953125,663.8599853515625,16068100.0,8286267327.0,-0.0024793382366158356,619.7957153320312,633.4960001627604,746.7206678602431,19.98004150390625,-0.002482416885388793,0.05957921485962475,66.40872134839651,634.5101040688828,629.5011855925294,34946636.571428575,47490575.2,735.3312176612919,65.68782988692038,4.592915567924359
Bitcoin,BTC,665.3400268554688,616.3499755859375,664.3099975585938,629.1500244140625,34150800.0,7855629815.0,-0.05228506266892785,631.2085745675223,627.4040018717448,745.9531127929688,48.99005126953125,-0.0537015209639864,0.06014046807192581,57.971190159914485,633.1700841551777,629.4692618490324,35814450.85714286,47882431.86666667,734.0424885895193,56.38714921983957,4.352774689622339
Bitcoin,BTC,635.1400146484375,604.4600219726562,629.6599731445312,617.4500122070312,18654200.0,7712151171.25,-0.01859653779387138,638.6142926897321,621.9340026855468,743.9706685384115,30.67999267578125,-0.018771627508908307,0.0599078844120763,51.848669127056745,629.2400661681411,628.3766027906686,35812465.14285714,46833948.53333333,733.2746134894066,48.29731109770354,4.27182815059857
Bitcoin,BTC,643.9500122070312,612.3499755859375,616.3099975585938,636.9600219726562,15396500.0,7958687808.0,0.03159771541001,649.6385846819196,619.4193359375,741.1236687554253,31.60003662109375,0.031108780414234764,0.05820426641221309,54.519858397295515,631.1700551192698,629.1569136253947,36876142.28571428,43559065.2,732.7538947975672,45.2952959502506,4.406808160781654
Bitcoin,BTC,644.760009765625,615.02001953125,636.3300170898438,627.7899780273438,20639800.0,7846433315.0,-0.014396576910608916,643.9285801478794,617.881669108073,737.1156684027778,29.739990234375,-0.014501213106852167,0.057431012486432495,63.84837054924788,630.3250358462883,629.0326467528447,26102271.42857143,42955638.53333333,731.9986315646947,44.14984897526069,4.343365208164662
Bitcoin,BTC,638.4199829101562,618.8400268554688,627.9500122070312,634.1099853515625,11732500.0,7928102949.75,0.010067072660314924,639.2614310128348,616.2553344726563,734.400446234809,19.5799560546875,0.010016737222785545,0.0574064178017775,66.28763714203123,631.2712732226069,629.4942229890918,19871971.42857143,42036341.86666667,731.599879456746,42.541536928376296,4.387090181305539
Bitcoin,BTC,648.030029296875,629.510009765625,631.9099731445312,632.0999755859375,18621200.0,7905832725.0,-0.0031698125121158993,634.4885689871652,614.6243326822917,731.7208902994792,18.52001953125,-0.0031748470095539117,0.05740694098114661,59.84693655376865,631.4784488134395,629.731109588805,19323300.0,38898448.53333333,730.9607164485138,40.87794073355146,4.373183927957056
Bitcoin,BTC,644.2000122070312,630.8499755859375,633.6199951171875,638.1400146484375,11634900.0,7983960982.0,0.009555512254056042,630.8142874581473,613.490000406901,728.8937791612414,13.35003662109375,0.009510147109345248,0.0573912092802037,61.732730757929794,633.143840272189,630.495555503317,18689985.714285713,36861438.53333333,730.5896521477936,39.680647270648926,4.414971940569891
